Zn,Cu,Li,Fe,Ni,NH4,SO4,NO3
0.0,0.0,0.3498,0.8624,0.0,0.2002,0.1001,2.937
0.0,0.0,0.3498,0.8624,0.0,0.4004,0.2002,2.937
0.0,0.0,0.3498,0.8624,0.2431,0.0,0.2431,2.937
0.0,0.0,0.3498,0.8624,0.2431,0.2002,0.3432,2.937
0.0,0.0,0.3498,0.8624,0.4862,0.0,0.4862,2.937
0.0,0.0,0.4664,0.0,0.0,0.0,0.0,0.4664
0.0,0.0,0.4664,0.0,0.0,0.2002,0.1001,0.4664
0.0,0.0,0.4664,0.0,0.0,0.4004,0.2002,0.4664
0.0,0.0,0.4664,0.0,0.0,0.6006,0.3003,0.4664
0.0,0.0,0.4664,0.0,0.0,0.8008,0.4004,0.4664
0.0,0.0,0.4664,0.0,0.2431,0.0,0.2431,0.4664
0.0,0.0,0.4664,0.0,0.2431,0.2002,0.3432,0.4664
0.0,0.0,0.4664,0.0,0.2431,0.4004,0.4433,0.4664
0.0,0.0,0.4664,0.0,0.2431,0.6006,0.5434,0.4664
0.0,0.0,0.4664,0.0,0.2431,0.8008,0.6435,0.4664
0.0,0.0,0.4664,0.0,0.4862,0.0,0.4862,0.4664
0.0,0.0,0.4664,0.0,0.4862,0.2002,0.5863,0.4664
0.0,0.0,0.4664,0.0,0.4862,0.4004,0.6864,0.4664
0.0,0.0,0.4664,0.0,0.4862,0.6006,0.7865,0.4664
0.0,0.0,0.4664,0.0,0.7293,0.0,0.7293,0.4664
0.0,0.0,0.4664,0.0,0.7293,0.2002,0.8294,0.4664
0.0,0.0,0.4664,0.0,0.7293,0.4004,0.9295,0.4664
0.0,0.0,0.4664,0.0,0.9724,0.0,0.9724,0.4664
0.0,0.0,0.4664,0.0,0.9724,0.2002,1.0725,0.4664
0.0,0.0,0.4664,0.2156,0.0,0.0,0.0,1.1132
0.0,0.0,0.4664,0.2156,0.0,0.2002,0.1001,1.1132
0.0,0.0,0.4664,0.2156,0.0,0.4004,0.2002,1.1132
0.0,0.0,0.4664,0.2156,0.0,0.6006,0.3003,1.1132
0.0,0.0,0.4664,0.2156,0.0,0.8008,0.4004,1.1132
0.0,0.0,0.4664,0.2156,0.2431,0.0,0.2431,1.1132
0.0,0.0,0.4664,0.2156,0.2431,0.2002,0.3432,1.1132
0.0,0.0,0.4664,0.2156,0.2431,0.4004,0.4433,1.1132
0.0,0.0,0.4664,0.2156,0.2431,0.6006,0.5434,1.1132
0.0,0.0,0.4664,0.2156,0.4862,0.0,0.4862,1.1132
0.0,0.0,0.4664,0.2156,0.4862,0.2002,0.5863,1.1132
0.0,0.0,0.4664,0.2156,0.4862,0.4004,0.6864,1.1132
0.0,0.0,0.4664,0.2156,0.7293,0.0,0.7293,1.1132
0.0,0.0,0.4664,0.2156,0.7293,0.2002,0.8294,1.1132
0.0,0.0,0.4664,0.2156,0.9724,0.0,0.9724,1.1132
0.0,0.0,0.4664,0.4312,0.0,0.0,0.0,1.76
0.0,0.0,0.4664,0.4312,0.0,0.2002,0.1001,1.76
0.0,0.0,0.4664,0.4312,0.0,0.4004,0.2002,1.76
0.0,0.0,0.4664,0.4312,0.0,0.6006,0.3003,1.76
0.0,0.0,0.4664,0.4312,0.2431,0.0,0.2431,1.76
0.0,0.0,0.4664,0.4312,0.2431,0.2002,0.3432,1.76
0.0,0.0,0.4664,0.4312,0.2431,0.4004,0.4433,1.76
0.0,0.0,0.4664,0.4312,0.4862,0.0,0.4862,1.76
0.0,0.0,0.4664,0.4312,0.4862,0.2002,0.5863,1.76
0.0,0.0,0.4664,0.4312,0.7293,0.0,0.7293,1.76
0.0,0.0,0.4664,0.6468,0.0,0.0,0.0,2.4068
0.0,0.0,0.4664,0.6468,0.0,0.2002,0.1001,2.4068
0.0,0.0,0.4664,0.6468,0.0,0.4004,0.2002,2.4068
0.0,0.0,0.4664,0.6468,0.2431,0.0,0.2431,2.4068
0.0,0.0,0.4664,0.6468,0.2431,0.2002,0.3432,2.4068
0.0,0.0,0.4664,0.6468,0.4862,0.0,0.4862,2.4068
0.0,0.0,0.4664,0.8624,0.0,0.0,0.0,3.0536
0.0,0.0,0.4664,0.8624,0.0,0.2002,0.1001,3.0536
0.0,0.0,0.4664,0.8624,0.2431,0.0,0.2431,3.0536
0.0,0.2387,0.0,0.0,0.0,0.0,0.1276,0.2222
0.0,0.2222,0.0,0.0,0.0,0.2002,0.1001,0.4444
0.0,0.2222,0.0,0.0,0.0,0.4004,0.2002,0.4444
0.0,0.2222,0.0,0.0,0.0,0.6006,0.3003,0.4444
0.0,0.2222,0.0,0.0,0.0,0.8008,0.4004,0.4444
0.0,0.2222,0.0,0.0,0.2431,0.0,0.2431,0.4444
0.0,0.2222,0.0,0.0,0.2431,0.2002,0.3432,0.4444
0.0,0.2222,0.0,0.0,0.2431,0.4004,0.4433,0.4444
0.0,0.2222,0.0,0.0,0.2431,0.6006,0.5434,0.4444
0.0,0.2222,0.0,0.0,0.2431,0.8008,0.6435,0.4444
0.0,0.2222,0.0,0.0,0.4862,0.0,0.4862,0.4444
0.0,0.2222,0.0,0.0,0.4862,0.2002,0.5863,0.4444
0.0,0.2222,0.0,0.0,0.4862,0.4004,0.6864,0.4444
0.0,0.2222,0.0,0.0,0.4862,0.6006,0.7865,0.4444
0.0,0.2222,0.0,0.0,0.4862,0.8008,0.8866,0.4444
0.0,0.2222,0.0,0.0,0.7293,0.0,0.7293,0.4444
0.0,0.2222,0.0,0.0,0.7293,0.2002,0.8294,0.4444
0.0,0.2222,0.0,0.0,0.7293,0.4004,0.9295,0.4444
0.0,0.2222,0.0,0.0,0.7293,0.6006,1.0296,0.4444
0.0,0.2222,0.0,0.0,0.7293,0.8008,1.1297,0.4444
0.0,0.2222,0.0,0.0,0.9724,0.0,0.9724,0.4444
0.0,0.2222,0.0,0.0,0.9724,0.2002,1.0725,0.4444
0.0,0.2222,0.0,0.0,0.9724,0.4004,1.1726,0.4444
0.0,0.2222,0.0,0.0,0.9724,0.6006,1.2727,0.4444
0.0,0.2222,0.0,0.0,0.9724,0.8008,1.3728,0.4444
0.0,0.2552,0.0,0.2156,0.0,0.0,0.2552,0.6468
0.0,0.2222,0.0,0.2156,0.0,0.2002,0.1001,1.0912
0.0,0.2222,0.0,0.2156,0.0,0.4004,0.2002,1.0912
0.0,0.2222,0.0,0.2156,0.0,0.6006,0.3003,1.0912
0.0,0.2222,0.0,0.2156,0.0,0.8008,0.4004,1.0912
0.0,0.2222,0.0,0.2156,0.2431,0.0,0.2431,1.0912
0.0,0.2222,0.0,0.2156,0.2431,0.2002,0.3432,1.0912
0.0,0.2222,0.0,0.2156,0.2431,0.4004,0.4433,1.0912
0.0,0.2222,0.0,0.2156,0.2431,0.6006,0.5434,1.0912
0.0,0.2222,0.0,0.2156,0.2431,0.8008,0.6435,1.0912
0.0,0.2222,0.0,0.2156,0.4862,0.0,0.4862,1.0912
0.0,0.2222,0.0,0.2156,0.4862,0.2002,0.5863,1.0912
0.0,0.2222,0.0,0.2156,0.4862,0.4004,0.6864,1.0912
0.0,0.2222,0.0,0.2156,0.4862,0.6006,0.7865,1.0912
0.0,0.2222,0.0,0.2156,0.4862,0.8008,0.8866,1.0912
0.0,0.2222,0.0,0.2156,0.7293,0.0,0.7293,1.0912
0.0,0.2222,0.0,0.2156,0.7293,0.2002,0.8294,1.0912
0.0,0.2222,0.0,0.2156,0.7293,0.4004,0.9295,1.0912
0.0,0.2222,0.0,0.2156,0.7293,0.6006,1.0296,1.0912
0.0,0.2222,0.0,0.2156,0.7293,0.8008,1.1297,1.0912
0.0,0.2222,0.0,0.2156,0.9724,0.0,0.9724,1.0912
0.0,0.2222,0.0,0.2156,0.9724,0.2002,1.0725,1.0912
0.0,0.2222,0.0,0.2156,0.9724,0.4004,1.1726,1.0912
0.0,0.2222,0.0,0.2156,0.9724,0.6006,1.2727,1.0912
0.0,0.2552,0.0,0.4312,0.0,0.0,0.2552,1.2936
0.0,0.2222,0.0,0.4312,0.0,0.2002,0.1001,1.738
0.0,0.2222,0.0,0.4312,0.0,0.4004,0.2002,1.738
0.0,0.2222,0.0,0.4312,0.0,0.6006,0.3003,1.738
0.0,0.2222,0.0,0.4312,0.0,0.8008,0.4004,1.738
0.0,0.2222,0.0,0.4312,0.2431,0.0,0.2431,1.738
0.0,0.2222,0.0,0.4312,0.2431,0.2002,0.3432,1.738
0.0,0.2222,0.0,0.4312,0.2431,0.4004,0.4433,1.738
0.0,0.2222,0.0,0.4312,0.2431,0.6006,0.5434,1.738
0.0,0.2222,0.0,0.4312,0.2431,0.8008,0.6435,1.738
0.0,0.2222,0.0,0.4312,0.4862,0.0,0.4862,1.738
0.0,0.2222,0.0,0.4312,0.4862,0.2002,0.5863,1.738
0.0,0.2222,0.0,0.4312,0.4862,0.4004,0.6864,1.738
0.0,0.2222,0.0,0.4312,0.4862,0.6006,0.7865,1.738
0.0,0.2222,0.0,0.4312,0.4862,0.8008,0.8866,1.738
0.0,0.2222,0.0,0.4312,0.7293,0.0,0.7293,1.738
0.0,0.2222,0.0,0.4312,0.7293,0.2002,0.8294,1.738
0.0,0.2222,0.0,0.4312,0.7293,0.4004,0.9295,1.738
0.0,0.2222,0.0,0.4312,0.7293,0.6006,1.0296,1.738
0.0,0.2222,0.0,0.4312,0.9724,0.0,0.9724,1.738
0.0,0.2222,0.0,0.4312,0.9724,0.2002,1.0725,1.738
0.0,0.2222,0.0,0.4312,0.9724,0.4004,1.1726,1.738
0.0,0.2552,0.0,0.6468,0.0,0.0,0.2552,1.9404
0.0,0.2222,0.0,0.6468,0.0,0.2002,0.1001,2.3848
0.0,0.2222,0.0,0.6468,0.0,0.4004,0.2002,2.3848
0.0,0.2222,0.0,0.6468,0.0,0.6006,0.3003,2.3848
0.0,0.2222,0.0,0.6468,0.0,0.8008,0.4004,2.3848
0.0,0.2222,0.0,0.6468,0.2431,0.0,0.2431,2.3848
0.0,0.2222,0.0,0.6468,0.2431,0.2002,0.3432,2.3848
0.0,0.2222,0.0,0.6468,0.2431,0.4004,0.4433,2.3848
0.0,0.2222,0.0,0.6468,0.2431,0.6006,0.5434,2.3848
0.0,0.2222,0.0,0.6468,0.2431,0.8008,0.6435,2.3848
0.0,0.2222,0.0,0.6468,0.4862,0.0,0.4862,2.3848
0.0,0.2222,0.0,0.6468,0.4862,0.2002,0.5863,2.3848
0.0,0.2222,0.0,0.6468,0.4862,0.4004,0.6864,2.3848
0.0,0.2222,0.0,0.6468,0.4862,0.6006,0.7865,2.3848
0.0,0.2222,0.0,0.6468,0.7293,0.0,0.7293,2.3848
0.0,0.2222,0.0,0.6468,0.7293,0.2002,0.8294,2.3848
0.0,0.2222,0.0,0.6468,0.7293,0.4004,0.9295,2.3848
0.0,0.2222,0.0,0.6468,0.9724,0.0,0.9724,2.3848
0.0,0.2222,0.0,0.6468,0.9724,0.2002,1.0725,2.3848
0.0,0.2222,0.0,0.8624,0.0,0.0,0.0,3.0316
0.0,0.2222,0.0,0.8624,0.0,0.2002,0.1001,3.0316
0.0,0.2222,0.0,0.8624,0.0,0.4004,0.2002,3.0316
0.0,0.2222,0.0,0.8624,0.0,0.6006,0.3003,3.0316
0.0,0.2222,0.0,0.8624,0.0,0.8008,0.4004,3.0316
0.0,0.2222,0.0,0.8624,0.2431,0.0,0.2431,3.0316
0.0,0.2222,0.0,0.8624,0.2431,0.2002,0.3432,3.0316
0.0,0.2222,0.0,0.8624,0.2431,0.4004,0.4433,3.0316
0.0,0.2222,0.0,0.8624,0.2431,0.6006,0.5434,3.0316
0.0,0.2222,0.0,0.8624,0.4862,0.0,0.4862,3.0316
0.0,0.2222,0.0,0.8624,0.4862,0.2002,0.5863,3.0316
0.0,0.2222,0.0,0.8624,0.4862,0.4004,0.6864,3.0316
0.0,0.2222,0.0,0.8624,0.7293,0.0,0.7293,3.0316
0.0,0.2222,0.0,0.8624,0.7293,0.2002,0.8294,3.0316
0.0,0.2222,0.0,0.8624,0.9724,0.0,0.9724,3.0316
0.0,0.2552,0.1166,0.0,0.0,0.0,0.2552,0.1166
0.0,0.2222,0.1166,0.0,0.0,0.2002,0.1001,0.561
0.0,0.2222,0.1166,0.0,0.0,0.4004,0.2002,0.561
0.0,0.2222,0.1166,0.0,0.0,0.6006,0.3003,0.561
0.0,0.2222,0.1166,0.0,0.0,0.8008,0.4004,0.561
0.0,0.2222,0.1166,0.0,0.2431,0.0,0.2431,0.561
0.0,0.2222,0.1166,0.0,0.2431,0.2002,0.3432,0.561
0.0,0.2222,0.1166,0.0,0.2431,0.4004,0.4433,0.561
0.0,0.2222,0.1166,0.0,0.2431,0.6006,0.5434,0.561
0.0,0.2222,0.1166,0.0,0.2431,0.8008,0.6435,0.561
0.0,0.2222,0.1166,0.0,0.4862,0.0,0.4862,0.561
0.0,0.2222,0.1166,0.0,0.4862,0.2002,0.5863,0.561
0.0,0.2222,0.1166,0.0,0.4862,0.4004,0.6864,0.561
0.0,0.2222,0.1166,0.0,0.4862,0.6006,0.7865,0.561
0.0,0.2222,0.1166,0.0,0.4862,0.8008,0.8866,0.561
0.0,0.2222,0.1166,0.0,0.7293,0.0,0.7293,0.561
0.0,0.2222,0.1166,0.0,0.7293,0.2002,0.8294,0.561
0.0,0.2222,0.1166,0.0,0.7293,0.4004,0.9295,0.561
0.0,0.2222,0.1166,0.0,0.7293,0.6006,1.0296,0.561
0.0,0.2222,0.1166,0.0,0.7293,0.8008,1.1297,0.561
0.0,0.2222,0.1166,0.0,0.9724,0.0,0.9724,0.561
0.0,0.2222,0.1166,0.0,0.9724,0.2002,1.0725,0.561
0.0,0.2222,0.1166,0.0,0.9724,0.4004,1.1726,0.561
0.0,0.2222,0.1166,0.0,0.9724,0.6006,1.2727,0.561
0.0,0.2552,0.1166,0.2156,0.0,0.0,0.2552,0.7634
0.0,0.2222,0.1166,0.2156,0.0,0.2002,0.1001,1.2078
0.0,0.2222,0.1166,0.2156,0.0,0.4004,0.2002,1.2078
0.0,0.2222,0.1166,0.2156,0.0,0.6006,0.3003,1.2078
0.0,0.2222,0.1166,0.2156,0.0,0.8008,0.4004,1.2078
0.0,0.2222,0.1166,0.2156,0.2431,0.0,0.2431,1.2078
0.0,0.2222,0.1166,0.2156,0.2431,0.2002,0.3432,1.2078
0.0,0.2222,0.1166,0.2156,0.2431,0.4004,0.4433,1.2078
0.0,0.2222,0.1166,0.2156,0.2431,0.6006,0.5434,1.2078
0.0,0.2222,0.1166,0.2156,0.2431,0.8008,0.6435,1.2078
0.0,0.2222,0.1166,0.2156,0.4862,0.0,0.4862,1.2078
0.0,0.2222,0.1166,0.2156,0.4862,0.2002,0.5863,1.2078
0.0,0.2222,0.1166,0.2156,0.4862,0.4004,0.6864,1.2078
0.0,0.2222,0.1166,0.2156,0.4862,0.6006,0.7865,1.2078
0.0,0.2222,0.1166,0.2156,0.4862,0.8008,0.8866,1.2078
0.0,0.2222,0.1166,0.2156,0.7293,0.0,0.7293,1.2078
0.0,0.2222,0.1166,0.2156,0.7293,0.2002,0.8294,1.2078
0.0,0.2222,0.1166,0.2156,0.7293,0.4004,0.9295,1.2078
0.0,0.2222,0.1166,0.2156,0.7293,0.6006,1.0296,1.2078
0.0,0.2222,0.1166,0.2156,0.9724,0.0,0.9724,1.2078
0.0,0.2222,0.1166,0.2156,0.9724,0.2002,1.0725,1.2078
0.0,0.2222,0.1166,0.2156,0.9724,0.4004,1.1726,1.2078
0.0,0.2552,0.1166,0.4312,0.0,0.0,0.2552,1.4102
0.0,0.2222,0.1166,0.4312,0.0,0.2002,0.1001,1.8546
0.0,0.2222,0.1166,0.4312,0.0,0.4004,0.2002,1.8546
0.0,0.2222,0.1166,0.4312,0.0,0.6006,0.3003,1.8546
0.0,0.2222,0.1166,0.4312,0.0,0.8008,0.4004,1.8546
0.0,0.2222,0.1166,0.4312,0.2431,0.0,0.2431,1.8546
0.0,0.2222,0.1166,0.4312,0.2431,0.2002,0.3432,1.8546
0.0,0.2222,0.1166,0.4312,0.2431,0.4004,0.4433,1.8546
0.0,0.2222,0.1166,0.4312,0.2431,0.6006,0.5434,1.8546
0.0,0.2222,0.1166,0.4312,0.2431,0.8008,0.6435,1.8546
0.0,0.2222,0.1166,0.4312,0.4862,0.0,0.4862,1.8546
0.0,0.2222,0.1166,0.4312,0.4862,0.2002,0.5863,1.8546
0.0,0.2222,0.1166,0.4312,0.4862,0.4004,0.6864,1.8546
0.0,0.2222,0.1166,0.4312,0.4862,0.6006,0.7865,1.8546
0.0,0.2222,0.1166,0.4312,0.7293,0.0,0.7293,1.8546
0.0,0.2222,0.1166,0.4312,0.7293,0.2002,0.8294,1.8546
0.0,0.2222,0.1166,0.4312,0.7293,0.4004,0.9295,1.8546
0.0,0.2222,0.1166,0.4312,0.9724,0.0,0.9724,1.8546
0.0,0.2222,0.1166,0.4312,0.9724,0.2002,1.0725,1.8546
0.0,0.2222,0.1166,0.6468,0.0,0.0,0.0,2.5014
0.0,0.2222,0.1166,0.6468,0.0,0.2002,0.1001,2.5014
0.0,0.2222,0.1166,0.6468,0.0,0.4004,0.2002,2.5014
0.0,0.2222,0.1166,0.6468,0.0,0.6006,0.3003,2.5014
0.0,0.2222,0.1166,0.6468,0.0,0.8008,0.4004,2.5014
0.0,0.2222,0.1166,0.6468,0.2431,0.0,0.2431,2.5014
0.0,0.2222,0.1166,0.6468,0.2431,0.2002,0.3432,2.5014
0.0,0.2222,0.1166,0.6468,0.2431,0.4004,0.4433,2.5014
0.0,0.2222,0.1166,0.6468,0.2431,0.6006,0.5434,2.5014
0.0,0.2222,0.1166,0.6468,0.4862,0.0,0.4862,2.5014
0.0,0.2222,0.1166,0.6468,0.4862,0.2002,0.5863,2.5014
0.0,0.2222,0.1166,0.6468,0.4862,0.4004,0.6864,2.5014
0.0,0.2222,0.1166,0.6468,0.7293,0.0,0.7293,2.5014
0.0,0.2222,0.1166,0.6468,0.7293,0.2002,0.8294,2.5014
0.0,0.2222,0.1166,0.6468,0.9724,0.0,0.9724,2.5014
0.0,0.2222,0.1166,0.8624,0.0,0.0,0.0,3.1482
0.0,0.2222,0.1166,0.8624,0.0,0.2002,0.1001,3.1482
0.0,0.2222,0.1166,0.8624,0.0,0.4004,0.2002,3.1482
0.0,0.2222,0.1166,0.8624,0.0,0.6006,0.3003,3.1482
0.0,0.2222,0.1166,0.8624,0.2431,0.0,0.2431,3.1482
0.0,0.2222,0.1166,0.8624,0.2431,0.2002,0.3432,3.1482
0.0,0.2222,0.1166,0.8624,0.2431,0.4004,0.4433,3.1482
0.0,0.2222,0.1166,0.8624,0.4862,0.0,0.4862,3.1482
0.0,0.2222,0.1166,0.8624,0.4862,0.2002,0.5863,3.1482
0.0,0.2222,0.1166,0.8624,0.7293,0.0,0.7293,3.1482
0.0,0.2552,0.2332,0.0,0.0,0.0,0.2552,0.2332
0.0,0.2222,0.2332,0.0,0.0,0.2002,0.1001,0.6776
0.0,0.2222,0.2332,0.0,0.0,0.4004,0.2002,0.6776
0.0,0.2222,0.2332,0.0,0.0,0.6006,0.3003,0.6776
0.0,0.2222,0.2332,0.0,0.0,0.8008,0.4004,0.6776
0.0,0.2222,0.2332,0.0,0.2431,0.0,0.2431,0.6776
0.0,0.2222,0.2332,0.0,0.2431,0.2002,0.3432,0.6776
0.0,0.2222,0.2332,0.0,0.2431,0.4004,0.4433,0.6776
0.0,0.2222,0.2332,0.0,0.2431,0.6006,0.5434,0.6776
0.0,0.2222,0.2332,0.0,0.2431,0.8008,0.6435,0.6776
0.0,0.2222,0.2332,0.0,0.4862,0.0,0.4862,0.6776
0.0,0.2222,0.2332,0.0,0.4862,0.2002,0.5863,0.6776
0.0,0.2222,0.2332,0.0,0.4862,0.4004,0.6864,0.6776
0.0,0.2222,0.2332,0.0,0.4862,0.6006,0.7865,0.6776
0.0,0.2222,0.2332,0.0,0.4862,0.8008,0.8866,0.6776
0.0,0.2222,0.2332,0.0,0.7293,0.0,0.7293,0.6776
0.0,0.2222,0.2332,0.0,0.7293,0.2002,0.8294,0.6776
0.0,0.2222,0.2332,0.0,0.7293,0.4004,0.9295,0.6776
0.0,0.2222,0.2332,0.0,0.7293,0.6006,1.0296,0.6776
0.0,0.2222,0.2332,0.0,0.9724,0.0,0.9724,0.6776
0.0,0.2222,0.2332,0.0,0.9724,0.2002,1.0725,0.6776
0.0,0.2222,0.2332,0.0,0.9724,0.4004,1.1726,0.6776
0.0,0.2552,0.2332,0.2156,0.0,0.0,0.2552,0.88
0.0,0.2222,0.2332,0.2156,0.0,0.2002,0.1001,1.3244
0.0,0.2222,0.2332,0.2156,0.0,0.4004,0.2002,1.3244
0.0,0.2222,0.2332,0.2156,0.0,0.6006,0.3003,1.3244
0.0,0.2222,0.2332,0.2156,0.0,0.8008,0.4004,1.3244
0.0,0.2222,0.2332,0.2156,0.2431,0.0,0.2431,1.3244
0.0,0.2222,0.2332,0.2156,0.2431,0.2002,0.3432,1.3244
0.0,0.2222,0.2332,0.2156,0.2431,0.4004,0.4433,1.3244
0.0,0.2222,0.2332,0.2156,0.2431,0.6006,0.5434,1.3244
0.0,0.2222,0.2332,0.2156,0.2431,0.8008,0.6435,1.3244
0.0,0.2222,0.2332,0.2156,0.4862,0.0,0.4862,1.3244
0.0,0.2222,0.2332,0.2156,0.4862,0.2002,0.5863,1.3244
0.0,0.2222,0.2332,0.2156,0.4862,0.4004,0.6864,1.3244
0.0,0.2222,0.2332,0.2156,0.4862,0.6006,0.7865,1.3244
0.0,0.2222,0.2332,0.2156,0.7293,0.0,0.7293,1.3244
0.0,0.2222,0.2332,0.2156,0.7293,0.2002,0.8294,1.3244
0.0,0.2222,0.2332,0.2156,0.7293,0.4004,0.9295,1.3244
0.0,0.2222,0.2332,0.2156,0.9724,0.0,0.9724,1.3244
0.0,0.2222,0.2332,0.2156,0.9724,0.2002,1.0725,1.3244
0.0,0.2222,0.2332,0.4312,0.0,0.0,0.0,1.9712
0.0,0.2222,0.2332,0.4312,0.0,0.2002,0.1001,1.9712
0.0,0.2222,0.2332,0.4312,0.0,0.4004,0.2002,1.9712
0.0,0.2222,0.2332,0.4312,0.0,0.6006,0.3003,1.9712
0.0,0.2222,0.2332,0.4312,0.0,0.8008,0.4004,1.9712
0.0,0.2222,0.2332,0.4312,0.2431,0.0,0.2431,1.9712
0.0,0.2222,0.2332,0.4312,0.2431,0.2002,0.3432,1.9712
0.0,0.2222,0.2332,0.4312,0.2431,0.4004,0.4433,1.9712
0.0,0.2222,0.2332,0.4312,0.2431,0.6006,0.5434,1.9712
0.0,0.2222,0.2332,0.4312,0.4862,0.0,0.4862,1.9712
0.0,0.2222,0.2332,0.4312,0.4862,0.2002,0.5863,1.9712
0.0,0.2222,0.2332,0.4312,0.4862,0.4004,0.6864,1.9712
0.0,0.2222,0.2332,0.4312,0.7293,0.0,0.7293,1.9712
0.0,0.2222,0.2332,0.4312,0.7293,0.2002,0.8294,1.9712
0.0,0.2222,0.2332,0.4312,0.9724,0.0,0.9724,1.9712
0.0,0.2222,0.2332,0.6468,0.0,0.0,0.0,2.618
0.0,0.2222,0.2332,0.6468,0.0,0.2002,0.1001,2.618
0.0,0.2222,0.2332,0.6468,0.0,0.4004,0.2002,2.618
0.0,0.2222,0.2332,0.6468,0.0,0.6006,0.3003,2.618
0.0,0.2222,0.2332,0.6468,0.2431,0.0,0.2431,2.618
0.0,0.2222,0.2332,0.6468,0.2431,0.2002,0.3432,2.618
0.0,0.2222,0.2332,0.6468,0.2431,0.4004,0.4433,2.618
0.0,0.2222,0.2332,0.6468,0.4862,0.0,0.4862,2.618
0.0,0.2222,0.2332,0.6468,0.4862,0.2002,0.5863,2.618
0.0,0.2222,0.2332,0.6468,0.7293,0.0,0.7293,2.618
0.0,0.2222,0.2332,0.8624,0.0,0.0,0.0,3.2648
0.0,0.2222,0.2332,0.8624,0.0,0.2002,0.1001,3.2648
0.0,0.2222,0.2332,0.8624,0.0,0.4004,0.2002,3.2648
0.0,0.2222,0.2332,0.8624,0.2431,0.0,0.2431,3.2648
0.0,0.2222,0.2332,0.8624,0.2431,0.2002,0.3432,3.2648
0.0,0.2222,0.2332,0.8624,0.4862,0.0,0.4862,3.2648
0.0,0.2552,0.3498,0.0,0.0,0.0,0.2552,0.3498
0.0,0.2222,0.3498,0.0,0.0,0.2002,0.1001,0.7942
0.0,0.2222,0.3498,0.0,0.0,0.4004,0.2002,0.7942
0.0,0.2222,0.3498,0.0,0.0,0.6006,0.3003,0.7942
0.0,0.2222,0.3498,0.0,0.0,0.8008,0.4004,0.7942
0.0,0.2222,0.3498,0.0,0.2431,0.0,0.2431,0.7942
0.0,0.2222,0.3498,0.0,0.2431,0.2002,0.3432,0.7942
0.0,0.2222,0.3498,0.0,0.2431,0.4004,0.4433,0.7942
0.0,0.2222,0.3498,0.0,0.2431,0.6006,0.5434,0.7942
0.0,0.2222,0.3498,0.0,0.2431,0.8008,0.6435,0.7942
0.0,0.2222,0.3498,0.0,0.4862,0.0,0.4862,0.7942
0.0,0.2222,0.3498,0.0,0.4862,0.2002,0.5863,0.7942
0.0,0.2222,0.3498,0.0,0.4862,0.4004,0.6864,0.7942
0.0,0.2222,0.3498,0.0,0.4862,0.6006,0.7865,0.7942
0.0,0.2222,0.3498,0.0,0.7293,0.0,0.7293,0.7942
0.0,0.2222,0.3498,0.0,0.7293,0.2002,0.8294,0.7942
0.0,0.2222,0.3498,0.0,0.7293,0.4004,0.9295,0.7942
0.0,0.2222,0.3498,0.0,0.9724,0.0,0.9724,0.7942
0.0,0.2222,0.3498,0.0,0.9724,0.2002,1.0725,0.7942
0.0,0.2222,0.3498,0.2156,0.0,0.0,0.0,1.441
0.0,0.2222,0.3498,0.2156,0.0,0.2002,0.1001,1.441
0.0,0.2222,0.3498,0.2156,0.0,0.4004,0.2002,1.441
0.0,0.2222,0.3498,0.2156,0.0,0.6006,0.3003,1.441
0.0,0.2222,0.3498,0.2156,0.0,0.8008,0.4004,1.441
0.0,0.2222,0.3498,0.2156,0.2431,0.0,0.2431,1.441
0.0,0.2222,0.3498,0.2156,0.2431,0.2002,0.3432,1.441
0.0,0.2222,0.3498,0.2156,0.2431,0.4004,0.4433,1.441
0.0,0.2222,0.3498,0.2156,0.2431,0.6006,0.5434,1.441
0.0,0.2222,0.3498,0.2156,0.4862,0.0,0.4862,1.441
0.0,0.2222,0.3498,0.2156,0.4862,0.2002,0.5863,1.441
0.0,0.2222,0.3498,0.2156,0.4862,0.4004,0.6864,1.441
0.0,0.2222,0.3498,0.2156,0.7293,0.0,0.7293,1.441
0.0,0.2222,0.3498,0.2156,0.7293,0.2002,0.8294,1.441
0.0,0.2222,0.3498,0.2156,0.9724,0.0,0.9724,1.441
0.0,0.2222,0.3498,0.4312,0.0,0.0,0.0,2.0878
0.0,0.2222,0.3498,0.4312,0.0,0.2002,0.1001,2.0878
0.0,0.2222,0.3498,0.4312,0.0,0.4004,0.2002,2.0878
0.0,0.2222,0.3498,0.4312,0.0,0.6006,0.3003,2.0878
0.0,0.2222,0.3498,0.4312,0.2431,0.0,0.2431,2.0878
0.0,0.2222,0.3498,0.4312,0.2431,0.2002,0.3432,2.0878
0.0,0.2222,0.3498,0.4312,0.2431,0.4004,0.4433,2.0878
0.0,0.2222,0.3498,0.4312,0.4862,0.0,0.4862,2.0878
0.0,0.2222,0.3498,0.4312,0.4862,0.2002,0.5863,2.0878
0.0,0.2222,0.3498,0.4312,0.7293,0.0,0.7293,2.0878
0.0,0.2222,0.3498,0.6468,0.0,0.0,0.0,2.7346
0.0,0.2222,0.3498,0.6468,0.0,0.2002,0.1001,2.7346
0.0,0.2222,0.3498,0.6468,0.0,0.4004,0.2002,2.7346
0.0,0.2222,0.3498,0.6468,0.2431,0.0,0.2431,2.7346
